SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,OccupancyPercent,AvailableSpaces,Date,Hour,Minute,DayOfWeek,DayName,IsWeekend,IsPeakHour,DemandLevel
BHMMBMMBX01,687,553,2016-10-19 10:25:04,0.8049490538573508,80.49490538573508,134,2016-10-19,10,25,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,591,2016-10-19 10:59:00,0.8602620087336245,86.02620087336244,96,2016-10-19,10,59,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,592,2016-10-19 11:25:04,0.8617176128093159,86.17176128093159,95,2016-10-19,11,25,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,611,2016-10-19 11:59:05,0.8893740902474527,88.93740902474528,76,2016-10-19,11,59,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,624,2016-10-19 12:25:00,0.9082969432314412,90.82969432314412,63,2016-10-19,12,25,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,641,2016-10-19 12:58:01,0.9330422125181952,93.30422125181953,46,2016-10-19,12,58,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,639,2016-10-19 13:25:03,0.9301310043668122,93.0131004366812,48,2016-10-19,13,25,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,647,2016-10-19 13:58:02,0.9417758369723436,94.17758369723435,40,2016-10-19,13,58,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,617,2016-10-19 14:32:03,0.8981077147016011,89.8107714701601,70,2016-10-19,14,32,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,589,2016-10-19 14:58:03,0.8573508005822417,85.73508005822417,98,2016-10-19,14,58,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,532,2016-10-19 15:32:05,0.7743813682678311,77.43813682678311,155,2016-10-19,15,32,2,Wednesday,0,1,High
BHMMBMMBX01,687,499,2016-10-19 15:59:01,0.7263464337700145,72.63464337700145,188,2016-10-19,15,59,2,Wednesday,0,1,High
BHMMBMMBX01,687,477,2016-10-19 16:25:03,0.6943231441048034,69.43231441048034,210,2016-10-19,16,25,2,Wednesday,0,1,High
BHMMBMMBX01,687,251,2016-10-22 07:59:45,0.3653566229985444,36.53566229985444,436,2016-10-22,7,59,5,Saturday,1,0,Moderate
BHMMBMMBX01,687,255,2016-10-22 08:26:46,0.37117903930131,37.117903930131,432,2016-10-22,8,26,5,Saturday,1,0,Moderate
BHMMBMMBX01,687,277,2016-10-22 08:59:44,0.4032023289665211,40.32023289665211,410,2016-10-22,8,59,5,Saturday,1,0,Moderate
BHMMBMMBX01,687,301,2016-10-22 09:26:47,0.438136826783115,43.8136826783115,386,2016-10-22,9,26,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,317,2016-10-22 09:59:44,0.4614264919941775,46.14264919941776,370,2016-10-22,9,59,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,335,2016-10-22 10:26:47,0.487627365356623,48.7627365356623,352,2016-10-22,10,26,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,350,2016-10-22 10:59:47,0.5094614264919942,50.94614264919942,337,2016-10-22,10,59,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,359,2016-10-22 11:32:43,0.5225618631732168,52.256186317321685,328,2016-10-22,11,32,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,384,2016-10-22 11:59:46,0.5589519650655022,55.89519650655021,303,2016-10-22,11,59,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,416,2016-10-22 12:32:47,0.6055312954876274,60.55312954876274,271,2016-10-22,12,32,5,Saturday,1,1,High
BHMMBMMBX01,687,439,2016-10-22 12:59:47,0.6390101892285298,63.90101892285298,248,2016-10-22,12,59,5,Saturday,1,1,High
BHMMBMMBX01,687,472,2016-10-22 13:32:43,0.6870451237263464,68.70451237263464,215,2016-10-22,13,32,5,Saturday,1,1,High
BHMMBMMBX01,687,489,2016-10-22 13:59:48,0.7117903930131004,71.17903930131004,198,2016-10-22,13,59,5,Saturday,1,1,High
BHMMBMMBX01,687,503,2016-10-22 14:39:47,0.7321688500727802,73.21688500727802,184,2016-10-22,14,39,5,Saturday,1,1,High
BHMMBMMBX01,687,510,2016-10-22 14:59:48,0.74235807860262,74.235807860262,177,2016-10-22,14,59,5,Saturday,1,1,High
BHMMBMMBX01,687,516,2016-10-22 15:26:49,0.7510917030567685,75.10917030567686,171,2016-10-22,15,26,5,Saturday,1,1,High
BHMMBMMBX01,687,511,2016-10-22 15:59:47,0.7438136826783115,74.38136826783115,176,2016-10-22,15,59,5,Saturday,1,1,High
BHMMBMMBX01,687,491,2016-10-22 16:26:47,0.7147016011644832,71.47016011644833,196,2016-10-22,16,26,5,Saturday,1,1,High
BHMMBMMBX01,687,288,2016-10-23 07:59:48,0.4192139737991266,41.92139737991266,399,2016-10-23,7,59,6,Sunday,1,0,Moderate
BHMMBMMBX01,687,287,2016-10-23 08:26:51,0.4177583697234352,41.77583697234352,400,2016-10-23,8,26,6,Sunday,1,0,Moderate
BHMMBMMBX01,687,297,2016-10-23 08:59:50,0.4323144104803493,43.23144104803494,390,2016-10-23,8,59,6,Sunday,1,0,Moderate
BHMMBMMBX01,687,293,2016-10-23 09:26:51,0.4264919941775837,42.64919941775837,394,2016-10-23,9,26,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,300,2016-10-23 09:59:52,0.4366812227074236,43.66812227074236,387,2016-10-23,9,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,307,2016-10-23 10:26:53,0.4468704512372635,44.68704512372635,380,2016-10-23,10,26,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,306,2016-10-23 10:59:53,0.445414847161572,44.54148471615721,381,2016-10-23,10,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,299,2016-10-23 11:26:49,0.4352256186317321,43.522561863173216,388,2016-10-23,11,26,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,302,2016-10-23 11:59:50,0.4395924308588064,43.95924308588064,385,2016-10-23,11,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,304,2016-10-23 12:26:51,0.4425036390101892,44.25036390101892,383,2016-10-23,12,26,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,366,2016-10-23 13:06:52,0.5327510917030568,53.27510917030568,321,2016-10-23,13,6,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,401,2016-10-23 13:26:55,0.5836972343522562,58.369723435225616,286,2016-10-23,13,26,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,454,2016-10-23 13:59:53,0.660844250363901,66.0844250363901,233,2016-10-23,13,59,6,Sunday,1,1,High
BHMMBMMBX01,687,476,2016-10-23 14:26:51,0.6928675400291121,69.28675400291121,211,2016-10-23,14,26,6,Sunday,1,1,High
BHMMBMMBX01,687,503,2016-10-23 14:59:53,0.7321688500727802,73.21688500727802,184,2016-10-23,14,59,6,Sunday,1,1,High
BHMMBMMBX01,687,480,2016-10-23 15:26:56,0.6986899563318777,69.86899563318777,207,2016-10-23,15,26,6,Sunday,1,1,High
BHMMBMMBX01,687,462,2016-10-23 15:59:54,0.6724890829694323,67.24890829694323,225,2016-10-23,15,59,6,Sunday,1,1,High
BHMMBMMBX01,687,423,2016-10-23 16:26:57,0.6157205240174672,61.57205240174672,264,2016-10-23,16,26,6,Sunday,1,1,High
BHMMBMMBX01,687,271,2016-10-24 07:56:56,0.3944687045123726,39.44687045123727,416,2016-10-24,7,56,0,Monday,0,0,Moderate
BHMMBMMBX01,687,312,2016-10-24 08:29:56,0.4541484716157205,45.414847161572055,375,2016-10-24,8,29,0,Monday,0,0,Moderate
BHMMBMMBX01,687,363,2016-10-24 09:03:01,0.5283842794759825,52.838427947598255,324,2016-10-24,9,3,0,Monday,0,1,Moderate
BHMMBMMBX01,687,381,2016-10-24 09:30:01,0.5545851528384279,55.45851528384279,306,2016-10-24,9,30,0,Monday,0,1,Moderate
BHMMBMMBX01,687,413,2016-10-24 09:55:57,0.6011644832605532,60.11644832605532,274,2016-10-24,9,55,0,Monday,0,1,High
BHMMBMMBX01,687,441,2016-10-24 10:30:02,0.6419213973799127,64.19213973799127,246,2016-10-24,10,30,0,Monday,0,1,High
BHMMBMMBX01,687,458,2016-10-24 11:03:03,0.6666666666666666,66.66666666666666,229,2016-10-24,11,3,0,Monday,0,1,High
BHMMBMMBX01,687,465,2016-10-24 11:29:57,0.6768558951965066,67.68558951965066,222,2016-10-24,11,29,0,Monday,0,1,High
BHMMBMMBX01,687,501,2016-10-24 12:02:57,0.7292576419213974,72.92576419213974,186,2016-10-24,12,2,0,Monday,0,1,High
BHMMBMMBX01,687,490,2016-10-24 12:30:03,0.7132459970887919,71.32459970887919,197,2016-10-24,12,30,0,Monday,0,1,High
BHMMBMMBX01,687,510,2016-10-24 12:56:58,0.74235807860262,74.235807860262,177,2016-10-24,12,56,0,Monday,0,1,High
BHMMBMMBX01,687,512,2016-10-24 13:30:03,0.745269286754003,74.5269286754003,175,2016-10-24,13,30,0,Monday,0,1,High
BHMMBMMBX01,687,505,2016-10-24 13:56:01,0.735080058224163,73.5080058224163,182,2016-10-24,13,56,0,Monday,0,1,High
BHMMBMMBX01,687,491,2016-10-24 14:30:02,0.7147016011644832,71.47016011644833,196,2016-10-24,14,30,0,Monday,0,1,High
BHMMBMMBX01,687,483,2016-10-24 14:56:02,0.7030567685589519,70.3056768558952,204,2016-10-24,14,56,0,Monday,0,1,High
BHMMBMMBX01,687,470,2016-10-24 15:32:59,0.6841339155749636,68.41339155749637,217,2016-10-24,15,32,0,Monday,0,1,High
BHMMBMMBX01,687,450,2016-10-24 16:00:04,0.6550218340611353,65.50218340611353,237,2016-10-24,16,0,0,Monday,0,1,High
BHMMBMMBX01,687,407,2016-10-24 16:33:03,0.5924308588064047,59.243085880640464,280,2016-10-24,16,33,0,Monday,0,1,Moderate
BHMMBMMBX01,687,277,2016-10-25 08:00:03,0.4032023289665211,40.32023289665211,410,2016-10-25,8,0,1,Tuesday,0,0,Moderate
BHMMBMMBX01,687,305,2016-10-25 08:26:08,0.4439592430858806,44.395924308588064,382,2016-10-25,8,26,1,Tuesday,0,0,Moderate
BHMMBMMBX01,687,351,2016-10-25 09:00:03,0.5109170305676856,51.09170305676856,336,2016-10-25,9,0,1,Tuesday,0,1,Moderate
BHMMBMMBX01,687,391,2016-10-25 09:19:19,0.5691411935953421,56.91411935953421,296,2016-10-25,9,19,1,Tuesday,0,1,Moderate
BHMMBMMBX01,687,444,2016-10-25 09:56:19,0.6462882096069869,64.62882096069869,243,2016-10-25,9,56,1,Tuesday,0,1,High
BHMMBMMBX01,687,471,2016-10-25 10:29:19,0.6855895196506551,68.5589519650655,216,2016-10-25,10,29,1,Tuesday,0,1,High
BHMMBMMBX01,687,487,2016-10-25 10:56:23,0.7088791848617176,70.88791848617177,200,2016-10-25,10,56,1,Tuesday,0,1,High
BHMMBMMBX01,687,516,2016-10-25 11:29:22,0.7510917030567685,75.10917030567686,171,2016-10-25,11,29,1,Tuesday,0,1,High
BHMMBMMBX01,687,531,2016-10-25 12:02:23,0.7729257641921398,77.29257641921397,156,2016-10-25,12,2,1,Tuesday,0,1,High
BHMMBMMBX01,687,541,2016-10-25 12:29:21,0.7874818049490538,78.74818049490538,146,2016-10-25,12,29,1,Tuesday,0,1,High
BHMMBMMBX01,687,565,2016-10-25 13:03:20,0.8224163027656477,82.24163027656476,122,2016-10-25,13,3,1,Tuesday,0,1,Critical
BHMMBMMBX01,687,574,2016-10-25 13:29:24,0.8355167394468704,83.55167394468704,113,2016-10-25,13,29,1,Tuesday,0,1,Critical
BHMMBMMBX01,687,577,2016-10-25 13:56:21,0.8398835516739447,83.98835516739447,110,2016-10-25,13,56,1,Tuesday,0,1,Critical
BHMMBMMBX01,687,583,2016-10-25 14:29:23,0.8486171761280932,84.86171761280931,104,2016-10-25,14,29,1,Tuesday,0,1,Critical
BHMMBMMBX01,687,577,2016-10-25 15:02:24,0.8398835516739447,83.98835516739447,110,2016-10-25,15,2,1,Tuesday,0,1,Critical
BHMMBMMBX01,687,550,2016-10-25 15:29:22,0.8005822416302766,80.05822416302766,137,2016-10-25,15,29,1,Tuesday,0,1,Critical
BHMMBMMBX01,687,522,2016-10-25 15:56:25,0.759825327510917,75.9825327510917,165,2016-10-25,15,56,1,Tuesday,0,1,High
BHMMBMMBX01,687,476,2016-10-25 16:29:22,0.6928675400291121,69.28675400291121,211,2016-10-25,16,29,1,Tuesday,0,1,High
BHMMBMMBX01,687,305,2016-10-26 07:59:26,0.4439592430858806,44.395924308588064,382,2016-10-26,7,59,2,Wednesday,0,0,Moderate
BHMMBMMBX01,687,349,2016-10-26 08:32:27,0.5080058224163028,50.80058224163027,338,2016-10-26,8,32,2,Wednesday,0,0,Moderate
BHMMBMMBX01,687,390,2016-10-26 08:59:29,0.5676855895196506,56.76855895196506,297,2016-10-26,8,59,2,Wednesday,0,0,Moderate
BHMMBMMBX01,687,432,2016-10-26 09:26:27,0.62882096069869,62.882096069869,255,2016-10-26,9,26,2,Wednesday,0,1,High
BHMMBMMBX01,687,488,2016-10-26 09:59:25,0.710334788937409,71.03347889374089,199,2016-10-26,9,59,2,Wednesday,0,1,High
BHMMBMMBX01,687,512,2016-10-26 10:26:30,0.745269286754003,74.5269286754003,175,2016-10-26,10,26,2,Wednesday,0,1,High
BHMMBMMBX01,687,540,2016-10-26 10:59:30,0.7860262008733624,78.60262008733623,147,2016-10-26,10,59,2,Wednesday,0,1,High
BHMMBMMBX01,687,538,2016-10-26 11:26:28,0.7831149927219796,78.31149927219796,149,2016-10-26,11,26,2,Wednesday,0,1,High
BHMMBMMBX01,687,543,2016-10-26 11:59:29,0.7903930131004366,79.03930131004367,144,2016-10-26,11,59,2,Wednesday,0,1,High
BHMMBMMBX01,687,557,2016-10-26 12:26:27,0.8107714701601164,81.07714701601164,130,2016-10-26,12,26,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,584,2016-10-26 12:59:31,0.8500727802037845,85.00727802037845,103,2016-10-26,12,59,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,614,2016-10-26 13:26:32,0.893740902474527,89.3740902474527,73,2016-10-26,13,26,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,608,2016-10-26 13:59:26,0.8850072780203785,88.50072780203784,79,2016-10-26,13,59,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,601,2016-10-26 14:26:26,0.8748180494905385,87.48180494905385,86,2016-10-26,14,26,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,597,2016-10-26 14:59:30,0.868995633187773,86.8995633187773,90,2016-10-26,14,59,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,584,2016-10-26 15:26:30,0.8500727802037845,85.00727802037845,103,2016-10-26,15,26,2,Wednesday,0,1,Critical
BHMMBMMBX01,687,549,2016-10-26 15:59:32,0.7991266375545851,79.91266375545851,138,2016-10-26,15,59,2,Wednesday,0,1,High
BHMMBMMBX01,687,497,2016-10-26 16:32:30,0.7234352256186317,72.34352256186317,190,2016-10-26,16,32,2,Wednesday,0,1,High
BHMMBMMBX01,687,368,2016-10-27 07:59:33,0.5356622998544396,53.56622998544396,319,2016-10-27,7,59,3,Thursday,0,0,Moderate
BHMMBMMBX01,687,420,2016-10-27 08:32:33,0.611353711790393,61.135371179039296,267,2016-10-27,8,32,3,Thursday,0,0,High
BHMMBMMBX01,687,452,2016-10-27 08:59:33,0.6579330422125182,65.79330422125183,235,2016-10-27,8,59,3,Thursday,0,0,High
BHMMBMMBX01,687,476,2016-10-27 09:32:35,0.6928675400291121,69.28675400291121,211,2016-10-27,9,32,3,Thursday,0,1,High
BHMMBMMBX01,687,507,2016-10-27 09:59:37,0.7379912663755459,73.7991266375546,180,2016-10-27,9,59,3,Thursday,0,1,High
BHMMBMMBX01,687,527,2016-10-27 10:25:37,0.7671033478893741,76.7103347889374,160,2016-10-27,10,25,3,Thursday,0,1,High
BHMMBMMBX01,687,573,2016-10-27 10:59:38,0.834061135371179,83.4061135371179,114,2016-10-27,10,59,3,Thursday,0,1,Critical
BHMMBMMBX01,687,589,2016-10-27 11:32:32,0.8573508005822417,85.73508005822417,98,2016-10-27,11,32,3,Thursday,0,1,Critical
BHMMBMMBX01,687,617,2016-10-27 11:59:38,0.8981077147016011,89.8107714701601,70,2016-10-27,11,59,3,Thursday,0,1,Critical
BHMMBMMBX01,687,618,2016-10-27 12:26:35,0.8995633187772926,89.95633187772926,69,2016-10-27,12,26,3,Thursday,0,1,Critical
BHMMBMMBX01,687,647,2016-10-27 12:59:36,0.9417758369723436,94.17758369723435,40,2016-10-27,12,59,3,Thursday,0,1,Critical
BHMMBMMBX01,687,657,2016-10-27 13:32:35,0.9563318777292577,95.63318777292577,30,2016-10-27,13,32,3,Thursday,0,1,Critical
BHMMBMMBX01,687,651,2016-10-27 13:59:37,0.9475982532751092,94.75982532751092,36,2016-10-27,13,59,3,Thursday,0,1,Critical
BHMMBMMBX01,687,638,2016-10-27 14:26:38,0.9286754002911208,92.86754002911208,49,2016-10-27,14,26,3,Thursday,0,1,Critical
BHMMBMMBX01,687,625,2016-10-27 14:59:37,0.9097525473071324,90.97525473071325,62,2016-10-27,14,59,3,Thursday,0,1,Critical
BHMMBMMBX01,687,610,2016-10-27 15:26:33,0.8879184861717613,88.79184861717613,77,2016-10-27,15,26,3,Thursday,0,1,Critical
BHMMBMMBX01,687,566,2016-10-27 15:59:38,0.8238719068413392,82.38719068413391,121,2016-10-27,15,59,3,Thursday,0,1,Critical
BHMMBMMBX01,687,529,2016-10-27 16:26:39,0.7700145560407569,77.00145560407569,158,2016-10-27,16,26,3,Thursday,0,1,High
BHMMBMMBX01,687,348,2016-10-28 08:16:41,0.5065502183406113,50.65502183406113,339,2016-10-28,8,16,4,Friday,0,0,Moderate
BHMMBMMBX01,687,397,2016-10-28 08:56:40,0.5778748180494906,57.78748180494906,290,2016-10-28,8,56,4,Friday,0,0,Moderate
BHMMBMMBX01,687,425,2016-10-28 09:29:43,0.61863173216885,61.863173216885,262,2016-10-28,9,29,4,Friday,0,1,High
BHMMBMMBX01,687,458,2016-10-28 10:02:44,0.6666666666666666,66.66666666666666,229,2016-10-28,10,2,4,Friday,0,1,High
BHMMBMMBX01,687,491,2016-10-28 10:29:41,0.7147016011644832,71.47016011644833,196,2016-10-28,10,29,4,Friday,0,1,High
BHMMBMMBX01,687,503,2016-10-28 10:56:43,0.7321688500727802,73.21688500727802,184,2016-10-28,10,56,4,Friday,0,1,High
BHMMBMMBX01,687,525,2016-10-28 11:29:44,0.7641921397379913,76.41921397379913,162,2016-10-28,11,29,4,Friday,0,1,High
BHMMBMMBX01,687,537,2016-10-28 12:02:44,0.7816593886462883,78.16593886462883,150,2016-10-28,12,2,4,Friday,0,1,High
BHMMBMMBX01,687,556,2016-10-28 12:29:45,0.8093158660844251,80.9315866084425,131,2016-10-28,12,29,4,Friday,0,1,Critical
BHMMBMMBX01,687,585,2016-10-28 13:02:43,0.851528384279476,85.1528384279476,102,2016-10-28,13,2,4,Friday,0,1,Critical
BHMMBMMBX01,687,600,2016-10-28 13:29:45,0.8733624454148472,87.33624454148472,87,2016-10-28,13,29,4,Friday,0,1,Critical
BHMMBMMBX01,687,593,2016-10-28 14:02:39,0.8631732168850073,86.31732168850073,94,2016-10-28,14,2,4,Friday,0,1,Critical
BHMMBMMBX01,687,584,2016-10-28 14:29:45,0.8500727802037845,85.00727802037845,103,2016-10-28,14,29,4,Friday,0,1,Critical
BHMMBMMBX01,687,583,2016-10-28 15:02:43,0.8486171761280932,84.86171761280931,104,2016-10-28,15,2,4,Friday,0,1,Critical
BHMMBMMBX01,687,550,2016-10-28 15:29:41,0.8005822416302766,80.05822416302766,137,2016-10-28,15,29,4,Friday,0,1,Critical
BHMMBMMBX01,687,513,2016-10-28 16:02:40,0.7467248908296943,74.67248908296943,174,2016-10-28,16,2,4,Friday,0,1,High
BHMMBMMBX01,687,481,2016-10-28 16:29:42,0.7001455604075691,70.01455604075691,206,2016-10-28,16,29,4,Friday,0,1,High
BHMMBMMBX01,687,316,2016-10-29 07:59:48,0.4599708879184861,45.99708879184862,371,2016-10-29,7,59,5,Saturday,1,0,Moderate
BHMMBMMBX01,687,323,2016-10-29 08:26:46,0.470160116448326,47.01601164483261,364,2016-10-29,8,26,5,Saturday,1,0,Moderate
BHMMBMMBX01,687,334,2016-10-29 08:59:48,0.4861717612809316,48.61717612809316,353,2016-10-29,8,59,5,Saturday,1,0,Moderate
BHMMBMMBX01,687,350,2016-10-29 09:26:50,0.5094614264919942,50.94614264919942,337,2016-10-29,9,26,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,373,2016-10-29 09:59:51,0.5429403202328966,54.29403202328966,314,2016-10-29,9,59,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,395,2016-10-29 10:26:49,0.5749636098981077,57.49636098981077,292,2016-10-29,10,26,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,402,2016-10-29 10:59:46,0.5851528384279476,58.515283842794766,285,2016-10-29,10,59,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,401,2016-10-29 11:25:51,0.5836972343522562,58.369723435225616,286,2016-10-29,11,25,5,Saturday,1,1,Moderate
BHMMBMMBX01,687,429,2016-10-29 12:06:51,0.6244541484716157,62.44541484716157,258,2016-10-29,12,6,5,Saturday,1,1,High
BHMMBMMBX01,687,436,2016-10-29 12:26:46,0.6346433770014556,63.46433770014556,251,2016-10-29,12,26,5,Saturday,1,1,High
BHMMBMMBX01,687,469,2016-10-29 12:59:51,0.6826783114992722,68.26783114992722,218,2016-10-29,12,59,5,Saturday,1,1,High
BHMMBMMBX01,687,502,2016-10-29 13:26:47,0.7307132459970888,73.07132459970887,185,2016-10-29,13,26,5,Saturday,1,1,High
BHMMBMMBX01,687,528,2016-10-29 13:59:51,0.7685589519650655,76.85589519650655,159,2016-10-29,13,59,5,Saturday,1,1,High
BHMMBMMBX01,687,560,2016-10-29 14:26:50,0.8151382823871907,81.51382823871907,127,2016-10-29,14,26,5,Saturday,1,1,Critical
BHMMBMMBX01,687,593,2016-10-29 14:59:51,0.8631732168850073,86.31732168850073,94,2016-10-29,14,59,5,Saturday,1,1,Critical
BHMMBMMBX01,687,598,2016-10-29 15:26:52,0.8704512372634643,87.04512372634643,89,2016-10-29,15,26,5,Saturday,1,1,Critical
BHMMBMMBX01,687,581,2016-10-29 15:59:51,0.8457059679767104,84.57059679767104,106,2016-10-29,15,59,5,Saturday,1,1,Critical
BHMMBMMBX01,687,582,2016-10-29 16:26:53,0.8471615720524017,84.71615720524017,105,2016-10-29,16,26,5,Saturday,1,1,Critical
BHMMBMMBX01,687,337,2016-10-30 07:59:55,0.4905385735080058,49.05385735080058,350,2016-10-30,7,59,6,Sunday,1,0,Moderate
BHMMBMMBX01,687,337,2016-10-30 08:25:53,0.4905385735080058,49.05385735080058,350,2016-10-30,8,25,6,Sunday,1,0,Moderate
BHMMBMMBX01,687,331,2016-10-30 08:59:52,0.4818049490538573,48.180494905385736,356,2016-10-30,8,59,6,Sunday,1,0,Moderate
BHMMBMMBX01,687,336,2016-10-30 09:25:57,0.4890829694323144,48.90829694323144,351,2016-10-30,9,25,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,334,2016-10-30 09:59:52,0.4861717612809316,48.61717612809316,353,2016-10-30,9,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,329,2016-10-30 10:25:54,0.4788937409024745,47.88937409024746,358,2016-10-30,10,25,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,320,2016-10-30 10:59:56,0.4657933042212518,46.57933042212518,367,2016-10-30,10,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,312,2016-10-30 11:25:55,0.4541484716157205,45.414847161572055,375,2016-10-30,11,25,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,321,2016-10-30 11:59:58,0.4672489082969432,46.72489082969432,366,2016-10-30,11,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,324,2016-10-30 12:26:54,0.4716157205240174,47.16157205240175,363,2016-10-30,12,26,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,353,2016-10-30 13:06:59,0.5138282387190685,51.38282387190685,334,2016-10-30,13,6,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,357,2016-10-30 13:25:59,0.519650655021834,51.96506550218341,330,2016-10-30,13,25,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,385,2016-10-30 13:59:59,0.5604075691411936,56.04075691411936,302,2016-10-30,13,59,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,399,2016-10-30 14:32:54,0.5807860262008734,58.07860262008734,288,2016-10-30,14,32,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,407,2016-10-30 15:00:00,0.5924308588064047,59.243085880640464,280,2016-10-30,15,0,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,399,2016-10-30 15:32:59,0.5807860262008734,58.07860262008734,288,2016-10-30,15,32,6,Sunday,1,1,Moderate
BHMMBMMBX01,687,308,2016-10-31 08:00:03,0.4483260553129549,44.832605531295485,379,2016-10-31,8,0,0,Monday,0,0,Moderate
BHMMBMMBX01,687,338,2016-10-31 08:26:02,0.4919941775836972,49.19941775836973,349,2016-10-31,8,26,0,Monday,0,0,Moderate
BHMMBMMBX01,687,400,2016-10-31 09:00:00,0.5822416302765647,58.22416302765647,287,2016-10-31,9,0,0,Monday,0,1,Moderate
BHMMBMMBX01,687,449,2016-10-31 09:26:03,0.653566229985444,65.3566229985444,238,2016-10-31,9,26,0,Monday,0,1,High
BHMMBMMBX01,687,490,2016-10-31 10:00:05,0.7132459970887919,71.32459970887919,197,2016-10-31,10,0,0,Monday,0,1,High
BHMMBMMBX01,687,518,2016-10-31 10:26:02,0.7540029112081513,75.40029112081513,169,2016-10-31,10,26,0,Monday,0,1,High
BHMMBMMBX01,687,531,2016-10-31 11:00:02,0.7729257641921398,77.29257641921397,156,2016-10-31,11,0,0,Monday,0,1,High
BHMMBMMBX01,687,544,2016-10-31 11:26:04,0.7918486171761281,79.1848617176128,143,2016-10-31,11,26,0,Monday,0,1,High
BHMMBMMBX01,687,564,2016-10-31 12:00:04,0.8209606986899564,82.09606986899564,123,2016-10-31,12,0,0,Monday,0,1,Critical
BHMMBMMBX01,687,573,2016-10-31 12:26:06,0.834061135371179,83.4061135371179,114,2016-10-31,12,26,0,Monday,0,1,Critical
BHMMBMMBX01,687,596,2016-10-31 13:00:06,0.8675400291120815,86.75400291120815,91,2016-10-31,13,0,0,Monday,0,1,Critical
BHMMBMMBX01,687,607,2016-10-31 13:26:01,0.883551673944687,88.35516739446871,80,2016-10-31,13,26,0,Monday,0,1,Critical
BHMMBMMBX01,687,594,2016-10-31 13:59:47,0.8646288209606987,86.46288209606988,93,2016-10-31,13,59,0,Monday,0,1,Critical
BHMMBMMBX01,687,577,2016-10-31 14:26:05,0.8398835516739447,83.98835516739447,110,2016-10-31,14,26,0,Monday,0,1,Critical
BHMMBMMBX01,687,562,2016-10-31 15:00:03,0.8180494905385735,81.80494905385734,125,2016-10-31,15,0,0,Monday,0,1,Critical
BHMMBMMBX01,687,537,2016-10-31 15:27:04,0.7816593886462883,78.16593886462883,150,2016-10-31,15,27,0,Monday,0,1,High
BHMMBMMBX01,687,495,2016-10-31 16:00:07,0.7205240174672489,72.0524017467249,192,2016-10-31,16,0,0,Monday,0,1,High
BHMMBMMBX01,687,466,2016-10-31 16:26:06,0.6783114992721979,67.8311499272198,221,2016-10-31,16,26,0,Monday,0,1,High
BHMMBMMBX01,687,324,2016-11-01 08:06:07,0.4716157205240174,47.16157205240175,363,2016-11-01,8,6,1,Tuesday,0,0,Moderate
BHMMBMMBX01,687,352,2016-11-01 08:26:07,0.512372634643377,51.2372634643377,335,2016-11-01,8,26,1,Tuesday,0,0,Moderate
